,agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model,game
278,10846.0,10846.0,10846.0,8877.0,0.93,1.43,0.0,-0.0699999999999998,0.0,0.1044624745845794,0.0,0.1026184782385826,950.0,950.0,episodic,SH
279,9822.0,9822.0,9822.0,9822.0,0.14,1.0,0.0,-1.4,1.0,0.8875992894172668,1.0,0.8867847919464111,950.0,950.0,episodic,SH
280,10837.0,12806.0,11822.0,12806.0,0.34,3.45,0.0,-0.6600000000000001,0.0,0.087693266570568,0.0,0.0929251909255981,1110.0,1110.0,episodic,SH
281,11829.0,6898.0,11829.0,9859.0,0.12,2.49,0.0,-0.8800000000000003,1.0,0.8950037956237793,1.0,0.8922140598297119,940.0,940.0,episodic,SH
282,11819.0,9845.0,11819.0,10831.0,0.92,1.32,0.0,-0.08,0.0,0.1065233945846557,0.0,0.1053388640284538,1030.0,1030.0,episodic,SH
283,10847.0,12811.0,11826.0,12811.0,0.87,1.0,0.0,-0.88,1.0,0.9235032200813292,1.0,0.9174147248268129,1110.0,1110.0,episodic,SH
284,10836.0,13788.0,10836.0,11817.0,0.26,1.24,0.0,-0.74,0.0,0.090513490140438,0.0,0.0921090766787529,1210.0,1210.0,episodic,SH
285,10842.0,10842.0,10842.0,9859.0,0.66,1.3,0.0,-0.3400000000000001,0.0,0.1422246843576431,0.0,0.1440693587064743,940.0,940.0,episodic,SH
286,9863.0,11832.0,10845.0,11832.0,0.81,2.92,0.0,-0.1899999999999999,0.0,0.0989689007401466,0.0,0.1005747094750404,1020.0,1020.0,episodic,SH
287,12808.0,12808.0,11825.0,13792.0,0.55,2.55,0.0,-0.4499999999999997,0.0,0.0878770276904106,0.0,0.0917198359966278,1150.0,1150.0,episodic,SH
288,10837.0,11823.0,10837.0,11823.0,0.53,3.55,0.0,-0.4699999999999997,0.0,0.0884716212749481,0.0,0.0845808982849121,1060.0,1060.0,episodic,SH
289,10837.0,10837.0,10837.0,10837.0,0.25,1.89,0.0,-0.75,0.0,0.1248500496149063,0.0,0.1273415088653564,930.0,930.0,episodic,SH
290,10847.0,6904.0,11829.0,10847.0,0.1,1.0,0.0,-1.42,1.0,0.8913686871528625,1.0,0.8848592638969421,990.0,990.0,episodic,SH
291,10840.0,10840.0,11825.0,10840.0,0.89,2.85,0.0,-0.1099999999999998,0.0,0.0926849916577339,0.0,0.0923467203974723,1020.0,1020.0,episodic,SH
292,11844.0,16775.0,11844.0,16775.0,0.89,3.04,0.0,-0.1099999999999998,0.0,0.0717734694480896,0.0,0.0722503736615181,1330.0,1330.0,episodic,SH
293,11835.0,12815.0,11835.0,12815.0,0.63,2.25,0.0,-0.3700000000000001,0.0,0.1063597351312637,0.0,0.1019118204712867,1110.0,1110.0,episodic,SH
294,10832.0,11824.0,10832.0,12804.0,0.34,3.08,0.0,-0.6600000000000001,0.0,0.0978600457310676,0.0,0.0980943441390991,1060.0,1060.0,episodic,SH
295,12831.0,12831.0,12831.0,12831.0,0.35,1.98,0.0,-0.6499999999999999,0.0,0.1067726612091064,0.0,0.1033434644341468,1050.0,1050.0,episodic,SH
296,11842.0,11842.0,9865.0,11842.0,0.72,2.09,0.0,-0.2799999999999998,0.0,0.1045431494712829,0.0,0.1067387238144874,990.0,990.0,episodic,SH
297,13795.0,13795.0,12812.0,14786.0,0.89,1.71,0.0,-0.1099999999999998,0.0,0.0849452167749404,0.0,0.0857567936182022,1250.0,1250.0,episodic,SH
298,11855.0,10872.0,13827.0,10872.0,0.88,1.0,0.0,-1.02,1.0,0.8979532718658447,1.0,0.8991104364395142,1060.0,1060.0,episodic,SH
299,10824.0,9842.0,9842.0,9842.0,0.77,1.0,0.0,-0.7999999999999999,1.0,0.90188467502594,1.0,0.9007760286331176,1010.0,1010.0,episodic,SH
300,3000.0,3000.0,3000.0,3000.0,1.01,1.0,0.0,-0.63,1.0,0.9586666822433472,1.0,0.9506666660308838,2936.0,2936.0,normal,PD
301,30000.0,,,,1.6,1.0,0.0,-0.06,1.0,0.7822666764259338,1.0,0.7751333117485046,29936.0,,normal,PD
302,5000.0,4000.0,7000.0,4000.0,1.27,1.0,0.0,-0.28,1.0,0.9570000171661376,1.0,0.9652857184410096,4936.0,6936.0,normal,PD
303,3000.0,1000.0,4000.0,4000.0,1.62,1.0,0.0,-0.41,1.0,0.9710000157356262,1.0,0.96875,2936.0,3936.0,normal,PD
304,3000.0,4000.0,3000.0,4000.0,2.65,1.0,0.0,-0.85,1.0,0.9674999713897704,1.0,0.9725000262260436,3936.0,3936.0,normal,PD
305,3000.0,3000.0,3000.0,1000.0,1.32,1.0,0.0,-0.85,1.0,0.9670000076293944,1.0,0.962000012397766,2936.0,2936.0,normal,PD
306,3000.0,5000.0,3000.0,5000.0,1.68,1.0,0.0,-0.94,1.0,0.9746000170707704,1.0,0.9735999703407288,4936.0,4936.0,normal,PD
307,4000.0,6000.0,5000.0,6000.0,1.81,1.0,0.0,-0.14,1.0,0.9703333377838136,1.0,0.9681666493415833,5936.0,5936.0,normal,PD
308,4000.0,3000.0,4000.0,3000.0,1.17,1.0,0.0,-0.4,0.0,0.2529999911785126,0.0,0.241249993443489,3936.0,3936.0,normal,PD
309,4000.0,6000.0,6000.0,5000.0,1.01,1.0,0.0,-0.3,1.0,0.9208333492279052,1.0,0.9254999756813048,5936.0,5936.0,normal,PD
310,4000.0,6000.0,3000.0,6000.0,1.44,1.0,0.0,-0.98,1.0,0.9771666526794434,1.0,0.97816663980484,5936.0,5936.0,normal,PD
311,,,,,1.01,1.0,0.0,-0.04,1.0,0.790233314037323,1.0,0.7179333567619324,,,normal,PD
312,8000.0,10000.0,13000.0,11000.0,2.07,1.0,0.0,-0.18,1.0,0.9766153693199158,1.0,0.9670000076293944,9936.0,12936.0,normal,PD
313,3000.0,1000.0,3000.0,3000.0,2.4,1.0,0.0,-0.79,1.0,0.9639999866485596,1.0,0.9636666774749756,2936.0,2936.0,normal,PD
314,3000.0,3000.0,3000.0,3000.0,2.08,1.0,0.0,-0.82,1.0,0.9576666951179504,1.0,0.96233332157135,2936.0,2936.0,normal,PD
315,3000.0,10000.0,10000.0,10000.0,2.55,1.0,0.0,-0.82,1.0,0.9839000105857848,1.0,0.9819999933242798,9936.0,9936.0,normal,PD
316,3000.0,3000.0,3000.0,3000.0,2.32,1.0,0.0,-0.7,1.0,0.9639999866485596,1.0,0.9603333473205566,2936.0,2936.0,normal,PD
317,3000.0,3000.0,3000.0,3000.0,1.12,1.0,0.0,-0.48,1.0,0.9589999914169312,1.0,0.9589999914169312,2936.0,2936.0,normal,PD
318,9000.0,13000.0,13000.0,11000.0,2.37,1.0,0.0,-0.57,1.0,0.9852307438850404,1.0,0.9858461618423462,12936.0,12936.0,normal,PD
319,3000.0,2000.0,3000.0,1000.0,1.83,1.0,0.0,-0.71,1.0,0.9670000076293944,1.0,0.9636666774749756,2936.0,2936.0,normal,PD
320,14000.0,16000.0,14000.0,16000.0,2.08,1.0,0.0,-0.39,1.0,0.9850624799728394,1.0,0.9806874990463256,15936.0,15936.0,normal,PD
321,3000.0,6000.0,4000.0,5000.0,2.64,1.0,0.0,-0.86,1.0,0.97816663980484,1.0,0.977500021457672,5936.0,4936.0,normal,PD
322,3000.0,4000.0,3000.0,4000.0,1.41,1.0,0.0,-0.71,1.0,0.9704999923706056,1.0,0.9674999713897704,3936.0,3936.0,normal,PD
323,3000.0,3000.0,4000.0,3000.0,1.01,1.0,0.0,-0.64,1.0,0.9670000076293944,1.0,0.9667500257492064,2936.0,3936.0,normal,PD
324,14000.0,15000.0,13000.0,15000.0,1.2,1.0,0.0,-0.55,1.0,0.5794666409492493,1.0,0.593999981880188,14936.0,14936.0,normal,PD
325,4000.0,4000.0,4000.0,3000.0,1.41,1.0,0.0,-0.22,1.0,0.9580000042915344,1.0,0.9552500247955322,3936.0,3936.0,normal,PD
326,7000.0,9000.0,9000.0,9000.0,2.43,1.0,0.0,-0.8,1.0,0.9818888902664183,1.0,0.9828888773918152,8936.0,8936.0,normal,PD
327,6000.0,10000.0,4000.0,8000.0,2.25,1.0,0.0,-0.49,1.0,0.9793999791145324,1.0,0.9805999994277954,9936.0,7936.0,normal,PD
328,3000.0,6000.0,5000.0,3000.0,1.01,1.0,0.0,-0.41,1.0,0.9683333039283752,1.0,0.9726666808128356,5936.0,4936.0,normal,PD
329,4000.0,5000.0,3000.0,5000.0,1.9,1.0,0.0,-0.95,1.0,0.9711999893188475,1.0,0.9746000170707704,4936.0,4936.0,normal,PD
330,5000.0,3000.0,5000.0,4000.0,1.47,1.0,0.0,-0.4,1.0,0.9535999894142152,1.0,0.9437999725341796,4936.0,4936.0,normal,PD
331,3000.0,1000.0,3000.0,1000.0,1.26,1.0,0.0,-0.83,1.0,0.959999978542328,1.0,0.9566666483879088,2936.0,2936.0,normal,PD
332,3000.0,5000.0,4000.0,5000.0,1.06,1.0,0.0,-0.94,1.0,0.958400011062622,1.0,0.9562000036239624,4936.0,4936.0,normal,PD
333,,,,,1.23,1.0,0.0,-0.06,0.0,0.5407333374023438,1.0,0.5419999957084656,,,normal,PD
334,4000.0,4000.0,4000.0,4000.0,1.96,1.0,0.0,-0.04,0.0,0.296999990940094,0.0,0.4040000140666961,3936.0,3936.0,normal,PD
335,4000.0,4000.0,3000.0,4000.0,1.26,1.0,0.0,-0.2,1.0,0.9607499837875366,1.0,0.9629999995231628,3936.0,3936.0,normal,PD
336,4000.0,6000.0,7000.0,5000.0,1.79,1.0,0.0,-0.7,1.0,0.9762856960296632,1.0,0.979285717010498,5936.0,6936.0,normal,PD
337,3000.0,8000.0,3000.0,8000.0,2.27,1.0,0.0,-0.9,1.0,0.9816250205039978,1.0,0.981124997138977,7936.0,7936.0,normal,PD
338,9000.0,8000.0,4000.0,9000.0,1.36,1.0,0.0,-0.32,1.0,0.9751111268997192,1.0,0.9760000109672546,8936.0,8936.0,normal,PD
339,3000.0,5000.0,3000.0,4000.0,2.5,1.0,0.0,-0.56,1.0,0.9728000164031982,1.0,0.9746000170707704,4936.0,3936.0,normal,PD
340,3000.0,3000.0,3000.0,3000.0,2.79,1.0,0.0,-0.88,1.0,0.9639999866485596,1.0,0.965666651725769,2936.0,2936.0,normal,PD
341,3000.0,4000.0,4000.0,3000.0,1.24,1.0,0.0,-0.51,1.0,0.9652500152587892,1.0,0.9602500200271606,3936.0,3936.0,normal,PD
342,3000.0,4000.0,3000.0,3000.0,1.88,1.0,0.0,-0.97,1.0,0.9735000133514404,1.0,0.9712499976158142,3936.0,2936.0,normal,PD
343,,,,,1.2,1.0,0.0,-0.1,0.0,0.543666660785675,0.0,0.4753333330154419,,,normal,PD
344,3000.0,1000.0,3000.0,1000.0,1.36,1.0,0.0,-0.74,1.0,0.9610000252723694,1.0,0.9660000205039978,2936.0,2936.0,normal,PD
345,5000.0,6000.0,7000.0,6000.0,1.01,1.0,0.0,-0.34,1.0,0.9735714197158812,1.0,0.9691428542137146,5936.0,6936.0,normal,PD
346,3000.0,3000.0,3000.0,4000.0,1.95,1.0,0.0,-0.69,1.0,0.9702500104904176,1.0,0.9732499718666076,2936.0,3936.0,normal,PD
347,5000.0,3000.0,4000.0,4000.0,1.65,1.0,0.0,-0.49,1.0,0.9679999947547911,1.0,0.9679999947547911,4936.0,3936.0,normal,PD
348,4000.0,1000.0,3000.0,3000.0,1.01,1.0,0.0,-0.46,1.0,0.9677500128746032,1.0,0.9670000076293944,3936.0,2936.0,normal,PD
349,4000.0,4000.0,3000.0,4000.0,1.37,1.0,0.0,-0.82,1.0,0.9697499871253968,1.0,0.9700000286102296,3936.0,3936.0,normal,PD
350,,,,,1.92,1.0,0.0,-0.04,0.0,0.7050333619117737,0.0,0.5773666501045227,,,normal,PD
351,4000.0,4000.0,3000.0,4000.0,1.15,1.0,0.0,-0.23,1.0,0.9639999866485596,1.0,0.962499976158142,3936.0,3936.0,normal,PD
352,3000.0,3000.0,3000.0,3000.0,1.01,1.0,0.0,-0.07,0.0,0.194333329796791,0.0,0.1990000009536743,2936.0,2936.0,normal,PD
353,,,,,1.44,1.0,0.0,-0.11,1.0,0.7189666628837585,1.0,0.5619333386421204,,,normal,PD
354,4000.0,3000.0,4000.0,3000.0,2.38,1.0,0.0,-0.41,1.0,0.9505000114440918,1.0,0.9522500038146972,3936.0,3936.0,normal,PD
355,,,,30000.0,1.12,1.0,0.0,-0.09,0.0,0.7087000012397766,1.0,0.6643666625022888,,29936.0,normal,PD
356,3000.0,1000.0,3000.0,1000.0,2.21,1.0,0.0,-0.91,1.0,0.9589999914169312,1.0,0.9586666822433472,2936.0,2936.0,normal,PD
357,3000.0,1000.0,3000.0,3000.0,2.33,1.0,0.0,-0.81,1.0,0.9643333554267884,1.0,0.959666669368744,2936.0,2936.0,normal,PD
358,3000.0,1000.0,3000.0,1000.0,1.32,1.0,0.0,-0.96,1.0,0.9636666774749756,1.0,0.9589999914169312,2936.0,2936.0,normal,PD
359,9000.0,9000.0,3000.0,7000.0,2.16,1.0,0.0,-0.68,1.0,0.9844444394111632,1.0,0.9831110835075378,8936.0,6936.0,normal,PD
360,3000.0,6000.0,3000.0,7000.0,1.47,1.0,0.0,-0.62,1.0,0.9800000190734864,1.0,0.9787142872810364,5936.0,6936.0,normal,PD
361,3000.0,1000.0,3000.0,1000.0,2.02,1.0,0.0,-0.73,1.0,0.965666651725769,1.0,0.9616666436195374,2936.0,2936.0,normal,PD
362,5000.0,5000.0,5000.0,5000.0,1.67,1.0,0.0,-0.18,1.0,0.9539999961853028,1.0,0.9559999704360962,4936.0,4936.0,normal,PD
363,3000.0,4000.0,3000.0,4000.0,1.79,1.0,0.0,-0.65,1.0,0.9679999947547911,1.0,0.965499997138977,3936.0,3936.0,normal,PD
364,3000.0,1000.0,3000.0,3000.0,1.01,1.0,0.0,-0.72,1.0,0.9589999914169312,1.0,0.9559999704360962,2936.0,2936.0,normal,PD
365,3000.0,10000.0,4000.0,9000.0,2.18,1.0,0.0,-0.46,1.0,0.9824000000953674,1.0,0.9837999939918518,9936.0,8936.0,normal,PD
366,3000.0,6000.0,3000.0,6000.0,1.46,1.0,0.0,-0.86,1.0,0.977500021457672,1.0,0.9771666526794434,5936.0,5936.0,normal,PD
367,5000.0,5000.0,5000.0,6000.0,1.07,1.0,0.0,-0.21,1.0,0.9458333253860474,1.0,0.9470000267028807,4936.0,5936.0,normal,PD
368,4000.0,3000.0,3000.0,3000.0,1.01,1.0,0.0,-0.93,1.0,0.9679999947547911,1.0,0.9727500081062316,3936.0,2936.0,normal,PD
369,,,,,1.52,1.0,0.0,-0.02,0.0,0.7060999870300293,1.0,0.5223666429519653,,,normal,PD
370,4000.0,5000.0,4000.0,4000.0,1.77,1.0,0.0,-0.24,1.0,0.954200029373169,1.0,0.9588000178337096,4936.0,3936.0,normal,PD
371,22000.0,22000.0,22000.0,22000.0,1.01,1.0,0.0,-0.8,1.0,0.3465000092983246,1.0,0.2342272698879242,21936.0,21936.0,normal,PD
372,3000.0,9000.0,3000.0,8000.0,1.92,1.0,0.0,-0.99,1.0,0.983222246170044,1.0,0.9834444522857666,8936.0,7936.0,normal,PD
373,5000.0,5000.0,6000.0,4000.0,1.12,1.0,0.0,-0.19,1.0,0.965666651725769,1.0,0.9636666774749756,4936.0,5936.0,normal,PD
374,4000.0,6000.0,4000.0,6000.0,1.76,1.0,0.0,-0.3,1.0,0.9509999752044678,1.0,0.9559999704360962,5936.0,5936.0,normal,PD
375,4000.0,3000.0,4000.0,5000.0,1.06,1.0,0.0,-0.28,1.0,0.949999988079071,1.0,0.9616000056266784,3936.0,4936.0,normal,PD
376,5000.0,4000.0,3000.0,4000.0,1.79,1.0,0.0,-0.24,1.0,0.9703999757766724,1.0,0.9706000089645386,4936.0,3936.0,normal,PD
377,3000.0,1000.0,3000.0,1000.0,1.63,1.0,0.0,-0.93,1.0,0.9660000205039978,1.0,0.968666672706604,2936.0,2936.0,normal,PD
378,11000.0,16000.0,10000.0,16000.0,2.52,1.0,0.0,-0.65,1.0,0.9869999885559082,1.0,0.9867500066757202,15936.0,15936.0,normal,PD
379,3000.0,1000.0,3000.0,1000.0,1.09,1.0,0.0,-0.89,1.0,0.9606666564941406,1.0,0.9639999866485596,2936.0,2936.0,normal,PD
380,7000.0,3000.0,8000.0,5000.0,1.26,1.0,0.0,-0.15,1.0,0.9631249904632568,1.0,0.9614999890327454,6936.0,7936.0,normal,PD
381,11000.0,10000.0,11000.0,13000.0,1.01,1.0,0.0,-0.38,1.0,0.5245384573936462,1.0,0.5408461689949036,10936.0,12936.0,normal,PD
382,3000.0,3000.0,3000.0,5000.0,2.52,1.0,0.0,-0.67,1.0,0.9728000164031982,1.0,0.972000002861023,2936.0,4936.0,normal,PD
383,3000.0,5000.0,5000.0,5000.0,2.67,1.0,0.0,-0.94,1.0,0.977999985218048,1.0,0.9724000096321106,4936.0,4936.0,normal,PD
384,3000.0,4000.0,3000.0,4000.0,1.29,1.0,0.0,-0.69,1.0,0.9700000286102296,1.0,0.9745000004768372,3936.0,3936.0,normal,PD
385,3000.0,5000.0,3000.0,6000.0,2.04,1.0,0.0,-0.68,1.0,0.9728333353996276,1.0,0.9761666655540466,4936.0,5936.0,normal,PD
386,6000.0,3000.0,5000.0,6000.0,2.0,1.0,0.0,-0.28,1.0,0.9710000157356262,1.0,0.97516667842865,5936.0,5936.0,normal,PD
387,3000.0,4000.0,3000.0,3000.0,1.67,1.0,0.0,-0.37,1.0,0.9674999713897704,1.0,0.9649999737739564,3936.0,2936.0,normal,PD
388,,,,,1.5,1.0,0.0,-0.12,0.0,0.5512333512306213,0.0,0.7312333583831787,,,normal,PD
389,11000.0,9000.0,9000.0,9000.0,1.22,1.0,0.0,-0.53,1.0,0.66154545545578,1.0,0.6254545450210571,10936.0,8936.0,normal,PD
390,6000.0,7000.0,3000.0,7000.0,1.01,1.0,0.0,-0.88,1.0,0.9760000109672546,1.0,0.9818571209907532,6936.0,6936.0,normal,PD
391,4000.0,3000.0,3000.0,3000.0,2.13,1.0,0.0,-0.29,1.0,0.9617499709129332,1.0,0.9589999914169312,3936.0,2936.0,normal,PD
392,4000.0,4000.0,4000.0,4000.0,2.1,1.0,0.0,-0.25,1.0,0.9057499766349792,1.0,0.9085000157356262,3936.0,3936.0,normal,PD
393,3000.0,3000.0,3000.0,2000.0,1.84,1.0,0.0,-0.44,1.0,0.9559999704360962,1.0,0.9606666564941406,2936.0,2936.0,normal,PD
394,,,,,1.29,1.0,0.0,-0.24,1.0,0.675433337688446,1.0,0.6489666700363159,,,normal,PD
395,3000.0,3000.0,3000.0,3000.0,1.4,1.0,0.0,-0.51,1.0,0.9546666741371156,1.0,0.9506666660308838,2936.0,2936.0,normal,PD
396,4000.0,7000.0,4000.0,7000.0,2.02,1.0,0.0,-0.48,1.0,0.977142870426178,1.0,0.9751428365707396,6936.0,6936.0,normal,PD
397,4000.0,6000.0,4000.0,6000.0,2.39,1.0,0.0,-0.58,1.0,0.975333333015442,1.0,0.9763333201408386,5936.0,5936.0,normal,PD
398,6000.0,15000.0,11000.0,14000.0,2.72,1.0,0.0,-0.97,1.0,0.9881333112716676,1.0,0.9865333437919616,14936.0,13936.0,normal,PD
399,3000.0,8000.0,3000.0,6000.0,2.42,1.0,0.0,-0.89,1.0,0.9816250205039978,1.0,0.981374979019165,7936.0,5936.0,normal,PD
400,3000.0,4000.0,3000.0,4000.0,1.01,1.0,0.0,-0.63,1.0,0.9714999794960022,1.0,0.9580000042915344,1000.0,1000.0,alternative,PD
401,21000.0,,,24000.0,1.6,1.0,0.0,-0.06,1.0,0.9491666555404664,1.0,0.9241666793823242,5250.0,6000.0,alternative,PD
402,3000.0,6000.0,5000.0,7000.0,1.27,1.0,0.0,-0.28,1.0,0.9844285845756532,1.0,0.9735714197158812,1500.0,1750.0,alternative,PD
403,3000.0,3000.0,3000.0,1000.0,1.62,1.0,0.0,-0.41,1.0,0.9729999899864196,1.0,0.9573333263397216,750.0,750.0,alternative,PD
404,3000.0,3000.0,3000.0,5000.0,2.65,1.0,0.0,-0.85,1.0,0.9801999926567078,1.0,0.9783999919891356,750.0,1250.0,alternative,PD
405,3000.0,3000.0,3000.0,1000.0,1.32,1.0,0.0,-0.85,1.0,0.9706666469573976,1.0,0.9490000009536744,750.0,750.0,alternative,PD
406,3000.0,11000.0,8000.0,12000.0,1.68,1.0,0.0,-0.94,1.0,0.9891666769981384,1.0,0.9817500114440918,2750.0,3000.0,alternative,PD
407,3000.0,3000.0,3000.0,3000.0,1.81,1.0,0.0,-0.14,1.0,0.962000012397766,1.0,0.9480000138282776,750.0,750.0,alternative,PD
408,3000.0,1000.0,3000.0,1000.0,1.17,1.0,0.0,-0.4,1.0,0.977666676044464,1.0,0.9516666531562804,750.0,750.0,alternative,PD
409,3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.3,1.0,0.9683333039283752,1.0,0.9679999947547911,750.0,750.0,alternative,PD
410,3000.0,5000.0,3000.0,6000.0,1.44,1.0,0.0,-0.98,1.0,0.9865000247955322,1.0,0.9693333506584167,1250.0,1500.0,alternative,PD
411,13000.0,8000.0,13000.0,10000.0,1.01,1.0,0.0,-0.04,1.0,0.9682307839393616,1.0,0.9718461632728576,3250.0,3250.0,alternative,PD
412,4000.0,4000.0,3000.0,4000.0,2.07,1.0,0.0,-0.18,1.0,0.9739999771118164,1.0,0.9524999856948853,1000.0,1000.0,alternative,PD
413,3000.0,8000.0,3000.0,7000.0,2.4,1.0,0.0,-0.79,1.0,0.9856250286102296,1.0,0.9852499961853028,2000.0,1750.0,alternative,PD
414,3000.0,6000.0,3000.0,6000.0,2.08,1.0,0.0,-0.82,1.0,0.9835000038146972,1.0,0.97516667842865,1500.0,1500.0,alternative,PD
415,7000.0,7000.0,6000.0,7000.0,2.55,1.0,0.0,-0.82,1.0,0.9868571162223816,1.0,0.973714292049408,1750.0,1750.0,alternative,PD
416,3000.0,5000.0,3000.0,4000.0,2.32,1.0,0.0,-0.7,1.0,0.9782000184059144,1.0,0.967199981212616,1250.0,1000.0,alternative,PD
417,3000.0,1000.0,3000.0,1000.0,1.12,1.0,0.0,-0.48,1.0,0.977666676044464,1.0,0.9683333039283752,750.0,750.0,alternative,PD
418,3000.0,5000.0,5000.0,5000.0,2.37,1.0,0.0,-0.57,1.0,0.9778000116348268,1.0,0.9621999859809875,1250.0,1250.0,alternative,PD
419,3000.0,1000.0,3000.0,1000.0,1.83,1.0,0.0,-0.71,1.0,0.975666642189026,1.0,0.968666672706604,750.0,750.0,alternative,PD
420,3000.0,3000.0,3000.0,1000.0,2.08,1.0,0.0,-0.39,1.0,0.9703333377838136,1.0,0.9653333425521852,750.0,750.0,alternative,PD
421,3000.0,4000.0,3000.0,5000.0,2.64,1.0,0.0,-0.86,1.0,0.9829999804496764,1.0,0.9642000198364258,1000.0,1250.0,alternative,PD
422,3000.0,9000.0,6000.0,9000.0,1.41,1.0,0.0,-0.71,1.0,0.9890000224113464,1.0,0.9855555295944214,2250.0,2250.0,alternative,PD
423,3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.64,1.0,0.9793333411216736,1.0,0.9696666598320008,750.0,750.0,alternative,PD
424,3000.0,1000.0,3000.0,2000.0,1.2,1.0,0.0,-0.55,1.0,0.96233332157135,1.0,0.9476666450500488,750.0,750.0,alternative,PD
425,3000.0,4000.0,3000.0,5000.0,1.41,1.0,0.0,-0.22,1.0,0.9824000000953674,1.0,0.9667999744415284,1000.0,1250.0,alternative,PD
426,10000.0,10000.0,7000.0,10000.0,2.43,1.0,0.0,-0.8,1.0,0.9883999824523926,1.0,0.979200005531311,2500.0,2500.0,alternative,PD
427,3000.0,11000.0,3000.0,13000.0,2.25,1.0,0.0,-0.49,1.0,0.990461528301239,1.0,0.9883077144622804,2750.0,3250.0,alternative,PD
